zone_id,area_km2,n_segments,total_length_m,avg_seg_length_m,n_buildings,total_footprint_m2,avg_footprint_m2,street_density_km_km2,building_density_n_km2,building_coverage_pct
1365,6.5964229912496295,1163,45234828.126749694,38894.951097807134,271,589581.7252429086,2175.5783219295517,6857.478391964125,41.08287178664715,8.937900526164075
1147,0.5461203540739352,1315,52151676.57027317,39659.06963518872,371,50560.28985760008,136.28110473746653,95494.8413499577,679.3374340150908,9.258085599709236
1012,0.8430733727451444,1304,53628236.79296191,41125.94846086036,604,80768.70939743478,133.72302880369998,63610.402755743744,716.4263746502943,9.580270473309165
1132,2.0730477902862803,2347,96325742.4169349,41042.07175838726,685,115180.71133809786,168.14702385123775,46465.760639137356,330.43135966749907,5.556104971520788
1019,2.1833441848960637,1806,68250119.31448846,37790.76374002683,609,116450.40956529298,191.21577925335464,31259.44126749647,278.92991137766535,5.3335800361149435
1079,0.3795922277197323,1292,43650126.11244745,33784.92733161567,53,11567.087038456977,218.24692525390523,114992.14927202366,139.62351209975765,3.047240220892354
1038,1.566513294355856,1453,63036151.60065899,43383.44914016448,362,74433.7338343879,205.6180492662649,40239.78080989041,231.0864525084372,4.7515545576646225
1040,1.2723788438064907,1046,39178690.44139643,37455.72699942297,755,106900.73206232538,141.59037359248393,30791.686479310014,593.376731839801,8.401643314228458
1041,1.5247094539048385,1064,37338148.386386074,35092.244724047065,338,103715.42434502767,306.8503678846972,24488.69736510236,221.68157948674695,6.802307421876906
1157,0.5860558196060375,1204,44675205.291533664,37105.65223549308,86,58639.37705602676,681.8532215817065,76230.29035282943,146.7437010655598,10.005766531837484
1403,2.0532028224762975,1369,53148172.25261085,38822.62399752436,584,124979.13443776013,214.00536718794544,25885.495417598668,284.43366315640344,6.087033052439851
1402,0.8379680683452778,563,22508620.230845783,39979.78726615592,198,32740.232786705816,165.35471104396876,26860.95220226374,236.28585321990545,3.9070978982955076
1199,1.5768940877622668,1065,41425817.680651546,38897.481390283145,83,109921.51533856912,1324.3556064887846,26270.513664895498,52.6351139522524,6.970760826084151
1044,0.5462376831256811,667,25274884.05822483,37893.379397638426,62,38290.67800869001,617.5915807853228,46270.85395060424,113.50370345235726,7.009893164012981
1195,0.7319418318871238,1702,68469570.79497948,40228.89000880111,24,29619.909721359407,1234.1629050566419,93545.09854758308,32.78949085082645,4.046757328378416
1155,3.6333559432446627,2079,92542213.25471526,44512.84908836713,395,80041.55439371726,202.6368465663728,25470.17542467175,108.71491980696412,2.2029648524399317
1018,0.16761362691868373,1179,40559561.632055044,34401.66381005517,54,36692.12160951621,679.4837335095594,241982.48303362686,322.16950967952994,21.890894125999118
1130,0.26032062818554896,1281,45971239.6392401,35886.99425389547,110,30074.51919382312,273.40471994384654,176594.6861747473,422.5558334224486,11.552875929750321
1136,0.315355219988395,1600,48043384.61546672,30027.1153846667,130,21310.944694545295,163.93034380419456,152346.8824052911,412.2335441435977,6.75775866190816
1142,0.5255927385062119,1496,43627674.962367125,29162.884333133105,216,45149.34610336954,209.0247504785627,83006.61665600904,410.96458184314724,8.590176917529071
1139,0.7386550649500424,1072,33809937.36948584,31539.120680490523,510,69438.91667137713,136.1547385713277,45772.294774384995,690.4440573144826,9.400723012178018
1137,0.2776792542495759,1034,31162782.882518418,30138.08789411839,97,17213.969718275937,177.4636053430509,112225.82315965729,349.32389984315205,6.199227869866057
1135,0.25629763640420955,964,27625323.952132095,28656.975054078936,16,14535.396258946586,908.4622661841616,107786.10501332881,62.42741924769935,5.67129547617937
1008,1.0973489816746829,918,29524889.03566089,32162.188492005327,438,91608.58532146385,209.15202128188093,26905.65128205838,399.1437612960289,8.348172445711704
1009,0.3869956204783132,417,15752905.218728825,37776.751124049944,7,18408.359286282557,2629.7656123260795,40705.6420929487,18.08805999237987,4.756735816165171
1129,0.6364491852181386,1501,52976271.23504472,35293.98483347416,267,57672.834906265045,216.00312698975674,83237.2363190118,419.51503152366763,9.061655862831858
1146,0.6049961010765059,1738,65915009.11066907,37925.78199693272,302,47726.570470405226,158.0350015576332,108951.13041783663,499.176770664527,7.888740172950283
1080,0.5717971181481261,5572,165140662.69785932,29637.592013255442,5,29758.01863432204,5951.603726864409,288809.88983067777,8.74436026574155,5.204296714663246
1059,0.589417077680695,5505,164057507.60612974,29801.54543253946,206,99942.60161243568,485.15826025454214,278338.5718168903,349.49784762021505,16.956176771413062
1163,0.45924139795299657,2854,86708334.10464995,30381.33640667482,419,72911.7538907713,174.01373243620836,188807.74793200276,912.3741933275901,15.87656387594087
1205,1.0075091616702492,2435,69243315.26708716,28436.679781144623,314,87413.46209176778,278.38682194830506,68727.23137553962,311.6596969495053,8.676195256314463
1508,1.7822913980918629,4114,118675382.10943149,28846.71417341553,1062,214753.44730820655,202.21605207929053,66585.8468690846,595.8621587564114,12.049289332716496
