seg_idx,class,length_m,connector_count,speed_kph,graph_degree,betweenness,volume,voc,criticality_score,critical,pred_prob_critical,pred_critical
17838,motorway,98.12972743096108,2,,4,0.013962562816131487,25916.194116,0.609678,0.18766645307776347,1.0,0.9368778,1
17839,service,117.70494398393645,3,,2,0.0,0.0,0.0,,,0.25051594,0
17840,motorway,108.81541812070819,2,,4,0.00649610859782243,5925.63781,0.323275,0.057889296401063786,0.0,0.9262227,1
17841,motorway,94.84615014178321,2,,4,1.4661696565046216e-05,807.007876,0.044027,0.003938759154837299,0.0,0.9100028,1
17842,motorway,71.6186647063681,2,,4,0.006499515380855466,6732.645686,0.253568,0.061777020798642765,0.0,0.83955395,1
17843,service,204.53340922526138,3,,1,0.0,0.0,0.0,,,0.2709652,0
17844,service,34.428569824861356,2,,1,0.0,0.0,0.0,,,0.2709652,0
17845,service,105.75476015045798,2,,0,0.0,0.0,0.0,,,0.13046616,0
17846,service,200.35238343893747,2,,0,0.0,0.0,0.0,,,0.11380357,0
17847,residential,792.8705022941105,11,,5,0.0001377886479102427,2923.168747,0.18345,0.014651073845195386,0.0,0.15994647,0
17848,service,108.85280098606094,2,,1,0.0,2923.168747,0.18345,0.014026279156275707,0.0,0.17067501,0
17849,service,201.40595503636365,2,,1,0.0,2923.168747,0.18345,0.014026279156275707,0.0,0.17067501,0
17850,service,289.2500309842966,2,,0,0.0,2923.168747,0.18345,0.014026279156275707,0.0,0.1835279,0
17851,residential,1403.4265625533883,15,,4,0.0005420128124006687,5741.453214,0.200696,0.030007016572543795,0.0,0.18393935,0
17852,service,149.70393863314945,2,,0,0.0,0.0,0.0,,,0.18711792,0
17853,service,244.24770324393322,3,,0,0.0,5741.453214,0.015314,0.02754929068836968,0.0,0.19589199,0
17854,service,180.48568977887552,2,,0,0.0,0.0,0.0,,,0.1996703,0
17855,residential,114.67896378201522,3,,5,0.00011050917585066046,2923.168747,0.18345,0.014527376650122666,0.0,0.1654416,0
17856,residential,43.565439214659364,2,,4,1.550846878437791e-05,0.0,0.0,,,0.18912168,0
17857,residential,48.936832567145245,2,,2,0.0,0.0,0.0,,,0.20375986,0
17858,service,121.39239311197638,2,,4,1.3815325383330384e-06,0.0,0.0,,,0.16506952,0
17859,service,284.4437826681874,2,,0,0.0,2923.168747,0.18345,0.014026279156275707,0.0,0.17596918,0
17860,residential,151.0586709704291,2,,3,2.15015342848473e-07,0.0,0.0,,,0.19652478,0
17861,unknown,200.66511207671115,2,,0,0.0,2923.168747,0.18345,0.014026279156275707,0.0,0.25802043,0
17862,service,20.930950815935553,2,,2,0.0,0.0,0.0,,,0.19203137,0
17863,service,21.964078539932572,2,,2,0.0,0.0,0.0,,,0.19203138,0
17864,service,17.735887908065408,2,,0,0.0,0.0,0.0,,,0.24304977,0
17865,unknown,88.963296338953,2,,1,0.0,0.0,0.0,,,0.22613658,0
17866,service,51.98558988638697,2,,0,0.0,0.0,0.0,,,0.233494,0
17867,residential,23.67276071803006,2,,4,1.2565753996113264e-05,0.0,0.0,,,0.1910306,0
17868,residential,40.67857524295057,2,,2,0.0,0.0,0.0,,,0.19144793,0
17869,service,677.8459186639757,5,,5,0.0,0.0,0.0,,,0.25493562,0
17870,service,175.4528191292784,4,,0,0.0,0.0,0.0,,,0.2655384,0
17871,residential,52.37767377860867,2,,5,5.265746195510244e-05,0.0,0.0,,,0.20059173,0
17872,residential,14.205614958108526,2,,4,8.445000661355473e-06,0.0,0.0,,,0.2129216,0
17873,residential,12.472109362078886,2,,3,0.0,0.0,0.0,,,0.20567043,0
17874,service,374.48940231006384,6,,4,0.0,0.0,0.0,,,0.26205122,0
17875,service,300.8490907422691,7,,6,0.0,0.0,0.0,,,0.2683585,0
17876,service,126.8630769785161,2,,0,0.0,0.0,0.0,,,0.22113843,0
17877,service,124.65031574554374,4,,0,0.0,0.0,0.0,,,0.28162527,0
17878,service,50.49870217524441,2,,0,0.0,0.0,0.0,,,0.234252,0
17879,service,30.490652715580545,2,,1,0.0,0.0,0.0,,,0.24044444,0
17880,residential,313.83838400222317,4,,6,8.643746460052434e-05,0.0,0.0,,,0.23020768,0
17881,service,33.87725875360146,2,,2,0.0,0.0,0.0,,,0.23711658,0
17882,service,27.385493714504925,2,,3,4.222500330677736e-06,0.0,0.0,,,0.24114752,0
17883,service,29.01684586919559,2,,3,4.222500330677736e-06,0.0,0.0,,,0.24114752,0
17884,service,48.96351830970889,3,,2,0.0,0.0,0.0,,,0.27762073,0
17885,service,46.96052502046474,3,,2,0.0,0.0,0.0,,,0.27762073,0
17886,service,285.82917282524835,4,,0,0.0,0.0,0.0,,,0.25069973,0
17887,service,178.01403064419372,3,,0,0.0,0.0,0.0,,,0.24668892,0
17888,service,443.27135967536736,5,,4,2.5335001984066422e-05,0.0,0.0,,,0.25147027,0
17889,service,238.90814796506993,3,,4,2.5335001984066422e-05,0.0,0.0,,,0.26216367,0
17890,residential,137.1928546955545,3,,3,0.0,0.0,0.0,,,0.26044914,0
17891,service,34.192374177816596,2,,1,0.0,0.0,0.0,,,0.25126478,0
17892,service,161.65959732139476,3,,3,8.445000661355473e-06,0.0,0.0,,,0.26056892,0
17893,service,123.37753750707206,2,,1,0.0,0.0,0.0,,,0.22722046,0
17894,service,53.828966829619034,2,,0,0.0,0.0,0.0,,,0.21523651,0
17895,unknown,119.6527824868129,2,,0,0.0,0.0,0.0,,,0.2598015,0
17896,service,64.83094520614769,2,,0,0.0,0.0,0.0,,,0.23850298,0
17897,service,201.55096628701142,2,,1,0.0,0.0,0.0,,,0.22722046,0
17898,service,91.71643631427159,2,,0,0.0,0.0,0.0,,,0.20975675,0
17899,service,60.53666938994457,2,,0,0.0,0.0,0.0,,,0.21736787,0
17900,residential,44.662432131741205,2,,2,0.0,0.0,0.0,,,0.20462698,0
17901,residential,135.17923114004265,2,,5,0.0017972589359299164,0.0,0.0,,,0.20959017,0
17902,service,63.84069022525306,2,,3,0.0,0.0,0.0,,,0.21154416,0
17903,service,77.53700711673535,3,,0,0.0,0.0,0.0,,,0.2634826,0
17904,service,110.13541922734342,4,,0,0.0,0.0,0.0,,,0.29064015,0
17905,service,132.80423821291922,2,,0,0.0,0.0,0.0,,,0.19424799,0
17906,service,70.92935431768178,2,,0,0.0,3181.334219,0.172826,0.015265037945859768,0.0,0.20736778,0
17907,residential,31.78475266542783,2,,5,0.00026047839897391757,0.0,0.0,,,0.19533841,0
17908,residential,29.15271599910692,2,,6,0.0002884447302329808,0.0,0.0,,,0.17992154,0
17909,residential,8.0301012001936,2,,4,0.0,0.0,0.0,,,0.17356583,0
17910,residential,32.282945748361925,2,,6,3.147569416298036e-05,0.0,0.0,,,0.17153814,0
17911,residential,33.56217580673658,2,,6,3.306232713492869e-05,0.0,0.0,,,0.17132288,0
17912,service,296.68175039785984,2,,0,0.0,0.0,0.0,,,0.1556359,0
17913,service,20.53055204854786,2,,1,0.0,0.0,0.0,,,0.265071,0
17914,service,114.08142171802147,2,,5,3.378000264542189e-05,0.0,0.0,,,0.27005187,0
17915,service,42.070607899675935,2,,2,0.0,0.0,0.0,,,0.2621751,0
17916,service,207.64231868919978,5,,5,4.222500330677737e-05,0.0,0.0,,,0.27109107,0
17917,unknown,79.52479649452167,2,,0,0.0,0.0,0.0,,,0.2958836,0
17918,service,270.91044369637495,3,,3,8.445000661355473e-06,0.0,0.0,,,0.26769105,0
17919,service,12.548060781694641,2,,2,0.0,0.0,0.0,,,0.2927459,0
17920,service,106.88577513018313,4,,5,0.00011823000925897663,0.0,0.0,,,0.25553098,0
17921,service,359.27765203276266,5,,5,1.6890001322710946e-05,0.0,0.0,,,0.28481492,0
17922,unknown,119.832157867023,2,,2,0.0,0.0,0.0,,,0.29274592,0
17923,service,81.08244827924445,3,,0,0.0,0.0,0.0,,,0.27004725,0
17924,service,18.148725107537754,2,,5,3.516630546483115e-06,0.0,0.0,,,0.21348982,0
17925,service,17.77441058000535,2,,5,0.00012729397081217842,0.0,0.0,,,0.21325296,0
17926,residential,9.226607927281291,2,,7,4.83298230619741e-07,0.0,0.0,,,0.18516605,0
17927,residential,22.73327288519926,4,,6,0.0002726647214644128,0.0,0.0,,,0.20081063,0
17928,residential,10.051100937067778,2,,7,4.83298230619741e-07,0.0,0.0,,,0.18484785,0
17929,residential,12.956547870446776,2,,8,0.00028063823101907073,0.0,0.0,,,0.17414598,0
17930,residential,5.042600325047111,2,,4,0.0,0.0,0.0,,,0.17335775,0
17931,residential,27.87160328221796,2,,5,0.0004197984480256604,0.0,0.0,,,0.23913537,0
17932,residential,27.186168599176582,2,,6,0.00034125855030785277,0.0,0.0,,,0.21537289,0
17933,residential,71.68960502458972,3,,6,4.222500330677737e-05,0.0,0.0,,,0.2826424,0
17934,motorway,622.5107361824382,2,,4,0.0009353442154298196,32750.408307,0.770453,0.16138798064788457,1.0,0.48710254,0
17935,service,131.71180477261552,2,,0,0.0,4126.943415,0.171156,0.01980236702391912,0.0,0.17212819,0
17936,unknown,59.08258301924078,2,,1,0.0,0.0,0.0,,,0.19974719,0
17937,service,50.66307913258326,2,,0,0.0,4126.943415,0.171156,0.01980236702391912,0.0,0.19186504,0
17938,service,146.32699339422376,2,,3,0.0,4126.943415,0.171156,0.01980236702391912,0.0,0.1687675,0
17939,service,123.36931548449147,3,,1,0.0,0.0,0.0,,,0.16861309,0
17940,service,3.6187887049852048,2,,1,0.0,0.0,0.0,,,0.16861309,0
17941,tertiary,633.9538736858228,10,,4,0.0002989102210434421,4126.943415,0.171156,0.021157758207475886,0.0,0.24946827,0
17942,service,61.565876983509234,2,,1,0.0,0.0,0.0,,,0.1572102,0
17943,residential,328.70771679483937,3,,2,0.0,3483.931301,0.177594,0.016716993515774204,0.0,0.08837318,0
17944,residential,132.29384845226744,4,,4,0.00018921425046528848,3483.931301,0.177594,0.017574974637960993,0.0,0.1340808,0
17945,residential,99.48101502161576,2,,4,0.00018997083704917688,0.0,0.0,,,0.10125891,0
17946,service,75.7446160707792,2,,0,0.0,0.0,0.0,,,0.11359222,0
17947,service,314.8147162019904,3,,2,0.0,0.0,0.0,,,0.12825723,0
17948,service,89.76545990724242,2,,0,0.0,0.0,0.0,,,0.11141869,0
17949,service,450.51173697831496,3,,0,0.0,0.0,0.0,,,0.08186559,0
17950,service,119.87569308968104,3,,1,0.0,0.0,0.0,,,0.17188449,0
17951,service,4.195258566246106,2,,1,0.0,0.0,0.0,,,0.17188449,0
17952,residential,36.456713304847554,2,,2,0.0,0.0,0.0,,,0.07631362,0
17953,residential,135.40420705840702,2,,3,0.0,0.0,0.0,,,0.061163552,0
17954,residential,97.0527503483162,2,,4,1.6890001322710946e-05,0.0,0.0,,,0.07291249,0
17955,service,51.74676709309522,2,,1,0.0,0.0,0.0,,,0.07143798,0
17956,residential,53.74974180970938,2,,3,8.445000661355473e-06,0.0,0.0,,,0.06551746,0
17957,residential,164.01215031230348,3,,2,0.0,0.0,0.0,,,0.06746126,0
17958,residential,308.8751040708172,3,,2,0.0,0.0,0.0,,,0.06746126,0
17959,residential,67.25177985056999,2,,2,0.0,0.0,0.0,,,0.07917397,0
17960,residential,35.89100926749673,2,,4,0.00012136089181318087,3483.931301,0.177594,0.017267297490720132,0.0,0.089375325,0
17961,residential,14.170631685457874,2,,6,1.438114167130197e-05,3483.931301,0.177594,0.016782203974495622,0.0,0.100626834,0
17962,residential,11.860969784826674,2,,8,0.0035398778967235156,4509.251889,0.193816,0.03768817528423517,0.0,0.12707567,0
17963,residential,34.90141142029287,2,,6,0.00019996663364797132,0.0,0.0,,,0.115460284,0
17964,residential,8.768002749450694,2,,4,0.00012474428200845463,0.0,0.0,,,0.10318767,0
17965,residential,3.956204190423845,2,,4,0.0,658.122927,0.042391,0.003157879921479353,0.0,0.123964645,0
17966,residential,33.511255329657125,2,,6,3.763554183529872e-06,4509.251889,0.193816,0.021653868437194433,0.0,0.11322933,0
17967,residential,12.322678583781325,2,,6,2.78040624183905e-06,0.0,0.0,,,0.11971277,0
17968,residential,51.19399322055621,2,,6,0.0035155720710840764,0.0,0.0,,,0.13117205,0
17969,residential,50.221272301656,2,,4,0.00012220167303136564,0.0,0.0,,,0.12652111,0
17970,residential,126.45546480542723,2,,5,0.00019115138934873148,4509.251889,0.193816,0.02250356778438333,0.0,0.08069439,0
17971,residential,220.7261628547009,2,,3,0.0,4509.251889,0.193816,0.021636802817486322,0.0,0.06769638,0
17972,residential,177.05656027798304,2,,3,0.0,0.0,0.0,,,0.06769635,0
17973,residential,242.4657496214658,2,,5,0.00016581638736466497,4509.251889,0.193816,0.022388687676889094,0.0,0.07069709,0
17974,service,54.99211985036116,2,,0,0.0,658.122927,0.042391,0.003157879921479353,0.0,0.111151755,0
17975,residential,22.10174577003817,2,,4,0.00014934893533089205,0.0,0.0,,,0.07721754,0
17976,residential,83.03699805364712,2,,2,0.0,0.0,0.0,,,0.07505234,0
17977,residential,245.05255614330622,2,,2,0.0,0.0,0.0,,,0.08975587,0
17978,residential,135.4061192596255,2,,4,1.6890001322710946e-05,658.122927,0.042391,0.0032344666598088444,0.0,0.113269135,0
17979,residential,146.10077196088713,2,,2,0.0,0.0,0.0,,,0.076390214,0
17980,residential,24.40596269428133,2,,2,0.0,0.0,0.0,,,0.08975587,0
17981,residential,93.21401421827903,2,,2,0.0,0.0,0.0,,,0.076390214,0
17982,residential,99.39562598046572,2,,4,1.6890001322710946e-05,0.0,0.0,,,0.07531614,0
17983,residential,296.4918491094995,3,,4,0.0035993047311630388,658.122927,0.042391,0.019478719946697236,0.0,0.1458225,0
17984,residential,91.14331873176431,2,,4,3.378000264542189e-05,0.0,0.0,,,0.0824872,0
17985,residential,223.2635163376086,2,,2,0.0,0.0,0.0,,,0.0741505,0
17986,residential,98.52814000628373,2,,4,5.0670003968132844e-05,658.122927,0.042391,0.003387640136467827,0.0,0.112015784,0
17987,residential,132.38374014449082,2,,2,0.0,0.0,0.0,,,0.0886783,0
17988,residential,75.66349863806066,2,,4,0.003542322173989707,658.122927,0.042391,0.019220335822729695,0.0,0.14560968,0
17989,residential,36.74508454756832,2,,4,3.378000264542189e-05,0.0,0.0,,,0.11727394,0
17990,residential,176.65191932929784,3,,4,0.0036282907545173667,658.122927,0.042391,0.019610155400338402,0.0,0.14468801,0
17991,service,42.530747686224025,2,,0,0.0,0.0,0.0,,,0.11907889,0
17992,service,258.3502000017297,3,,0,0.0,0.0,0.0,,,0.10911491,0
17993,residential,416.41518491964223,2,,2,0.0,0.0,0.0,,,0.07690031,0
17994,service,66.89049094878187,2,,1,0.0,0.0,0.0,,,0.09212917,0
17995,residential,35.50742424661266,2,,2,0.0,0.0,0.0,,,0.07690031,0
17996,residential,67.58060637864575,2,,4,1.6890001322710946e-05,0.0,0.0,,,0.08828538,0
17997,residential,107.88848000937372,2,,4,2.1112501653388684e-05,0.0,0.0,,,0.07327516,0
17998,residential,112.25144865749473,2,,2,0.0,0.0,0.0,,,0.067909606,0
17999,service,342.88889282278143,2,,0,0.0,0.0,0.0,,,0.081680596,0
18000,residential,33.59443805708166,2,,2,0.0,0.0,0.0,,,0.09821249,0
18001,service,143.52713735174115,2,,0,0.0,658.122927,0.042391,0.003157879921479353,0.0,0.1334647,0
18002,residential,403.0401279629309,5,,5,0.003501075941998382,658.122927,0.042391,0.01903330715907,0.0,0.13995141,0
18003,service,147.35816454294041,2,,0,0.0,658.122927,0.042391,0.003157879921479353,0.0,0.13291568,0
18004,service,144.32376048709258,2,,0,0.0,658.122927,0.042391,0.003157879921479353,0.0,0.13328259,0
18005,service,16.483410546013722,2,,3,0.0,0.0,0.0,,,0.13540994,0
18006,residential,48.91879956739117,2,,5,0.003468015603681793,999.607927,0.059466,0.020521948938663895,0.0,0.1342702,0
18007,residential,55.06732375866982,3,,2,0.0,0.0,0.0,,,0.10152883,0
18008,residential,258.09565600842194,4,,4,7.600500595219927e-05,0.0,0.0,,,0.17423218,0
18009,residential,86.79590928810593,2,,2,0.0,0.0,0.0,,,0.07750378,0
18010,residential,704.2941634222947,2,,5,3.800250297609963e-05,0.0,0.0,,,0.090599224,0
18011,residential,105.04414022382977,2,,4,1.2667500992033211e-05,0.0,0.0,,,0.07701671,0
18012,residential,69.03333144111394,2,,2,0.0,0.0,0.0,,,0.07685838,0
18013,residential,102.20048068808923,2,,5,2.9557502314744157e-05,0.0,0.0,,,0.09585764,0
18014,secondary,223.22192651205654,2,,4,0.005564627806867887,3775.324348,0.00945,0.043347672948931354,0.0,0.24014048,0
18015,residential,57.13785136309185,2,,5,8.211367976027174e-05,0.0,0.0,,,0.15052113,0
18016,residential,71.79422366518101,2,,3,0.0,0.0,0.0,,,0.075884946,0
18017,residential,261.75893658727387,2,,2,0.0,341.485,0.001112,0.0016385519797981096,0.0,0.0756216,0
18018,residential,196.8382481578921,2,,6,4.222500330677737e-05,1927.387398,0.075829,0.00943967522051318,0.0,0.08349378,0
18019,residential,186.03010241571627,2,,2,0.0,0.0,0.0,,,0.075621575,0
18020,residential,405.10467040081653,2,,5,1.6890001322710946e-05,0.0,0.0,,,0.104338184,0
18021,service,176.13786801701036,2,,0,0.0,0.0,0.0,,,0.09550883,0
18022,service,126.4677567496399,2,,0,0.0,0.0,0.0,,,0.10268653,0
18023,tertiary,543.8761443280748,4,,5,0.00016634443040768,1927.387398,0.075829,0.010002487614861617,0.0,0.101943165,0
18024,residential,261.95085060551986,4,,4,0.0019371111420644726,0.0,0.0,,,0.1221479,0
18025,service,68.11223936730806,2,,0,0.0,0.0,0.0,,,0.109976046,0
18026,service,7.670089466367126,2,,1,0.0,0.0,0.0,,,0.23609161,0
18027,service,132.9741975542518,5,,1,0.0,0.0,0.0,,,0.23609161,0
18028,residential,180.85064009086094,2,,4,0.0002668923678018041,652.291903,0.032084,0.004340108913996907,0.0,0.11179095,0
18029,residential,8.114495180967243,2,,4,0.00020947084656504244,0.0,0.0,,,0.09743811,0
18030,service,255.60013565250912,9,,3,0.0,0.0,0.0,,,0.5614813,1
18031,secondary,147.15248131784514,2,,5,0.00083638012242454,18875.674472,0.413786,0.09436391529460886,1.0,0.8136902,1
18032,motorway,105.38575517732212,3,,4,0.00021977928257995854,30684.658171,0.604743,0.14823117654264015,1.0,0.96035635,1
18033,motorway,353.34003926322714,3,,2,0.0,11808.983699,0.618271,0.05666320224724382,0.0,0.9668624,1
18034,motorway,51.6561507951697,3,,4,0.00022947577129112928,28568.069688,0.563029,0.13811909027582683,1.0,0.9850767,1
18035,service,37.57114665015198,2,,0,0.0,0.0,0.0,,,0.44041002,0
18036,secondary,147.9969752104857,2,,6,0.0013846784788260548,0.0,0.0,,,0.8900259,1
18037,service,53.131153631504986,2,,1,0.0,0.0,0.0,,,0.4422155,0
18038,service,103.01848068552464,8,,1,0.0,0.0,0.0,,,0.5230055,1
18039,service,52.94881013985811,2,,1,0.0,0.0,0.0,,,0.47573128,0
18040,service,21.695570201944516,2,,2,0.0,0.0,0.0,,,0.49609172,0
18041,service,68.24683763473145,2,,0,0.0,0.0,0.0,,,0.43043435,0
18042,service,185.227945618073,3,,1,0.0,0.0,0.0,,,0.58069634,1
18043,service,31.36882962466979,2,,0,0.0,0.0,0.0,,,0.54933023,1
18044,service,38.936000317318175,2,,0,0.0,0.0,0.0,,,0.53688186,1
18045,service,48.144115095865395,2,,2,0.0,0.0,0.0,,,0.58211297,1
18046,tertiary,10.647188639034134,2,,4,5.717666536685109e-07,0.0,0.0,,,0.649307,1
18047,tertiary,40.530517157683704,2,,4,6.163085962366108e-06,0.0,0.0,,,0.62131935,1
18048,service,46.84618985367261,3,,3,0.0,0.0,0.0,,,0.56518245,1
18049,service,43.03696400002835,3,,3,0.0,0.0,0.0,,,0.56518245,1
18050,tertiary,312.9925687711867,7,,5,1.3400003933986189e-05,0.0,0.0,,,0.68345577,1
18051,tertiary,18.25562090629767,2,,4,4.536787284926196e-06,0.0,0.0,,,0.6235365,1
18052,service,302.74663297639546,4,,4,8.445000661355473e-06,0.0,0.0,,,0.6902938,1
18053,tertiary,13.478471176595106,2,,5,1.315700671156938e-06,0.0,0.0,,,0.72110236,1
18054,service,168.55122456422555,2,,1,0.0,0.0,0.0,,,0.6358319,1
18055,tertiary,150.1063420019458,3,,5,4.1522613250185455e-05,0.0,0.0,,,0.69540775,1
18056,tertiary,145.2181746412746,4,,6,6.771922994540971e-06,0.0,0.0,,,0.6339956,1
18057,service,5.333840971136956,2,,1,0.0,0.0,0.0,,,0.5801863,1
18058,service,14.750292034763671,2,,0,0.0,0.0,0.0,,,0.5472255,1
18059,service,47.337239790632545,2,,1,0.0,0.0,0.0,,,0.54541445,1
18060,service,163.5879818328805,4,,1,0.0,0.0,0.0,,,0.5801863,1
18061,residential,13.678718532129412,2,,6,5.60605183732164e-06,0.0,0.0,,,0.62507224,1
18062,tertiary,12.218099005573187,2,,4,2.5304532121509585e-06,0.0,0.0,,,0.5942992,1
18063,service,40.27036182649276,2,,3,0.0,0.0,0.0,,,0.58415586,1
18064,tertiary,308.37837071365004,6,,4,9.471338471521617e-07,0.0,0.0,,,0.6681508,1
18065,service,17.557379487734632,2,,2,0.0,0.0,0.0,,,0.5646646,1
18066,service,88.97543906299613,2,,1,0.0,0.0,0.0,,,0.5398313,1
18067,service,31.16036220042958,3,,3,0.0,0.0,0.0,,,0.58991694,1
18068,service,69.87772400353188,2,,0,0.0,0.0,0.0,,,0.52632517,1
18069,service,142.5468984021827,8,,1,0.0,0.0,0.0,,,0.6309766,1
18070,service,187.91085426709145,4,,2,0.0,0.0,0.0,,,0.5646646,1
18071,service,168.2332012208668,5,,3,0.0,0.0,0.0,,,0.58415586,1
18072,tertiary,39.82502843625157,2,,5,6.11762273320187e-05,0.0,0.0,,,0.70834917,1
18073,service,58.60767952732229,3,,3,0.0,0.0,0.0,,,0.7433492,1
18074,tertiary,39.24683130144303,2,,7,2.773886984670976e-05,0.0,0.0,,,0.66169834,1
18075,service,208.50855550924302,6,,0,0.0,0.0,0.0,,,0.6501375,1
18076,tertiary,14.004089264077752,2,,6,8.18329262180019e-06,0.0,0.0,,,0.747603,1
18077,service,101.72932548721056,4,,3,0.0,0.0,0.0,,,0.7728525,1
18078,service,19.569935638385683,2,,0,0.0,0.0,0.0,,,0.5434333,1
18079,service,127.97180057473109,2,,1,0.0,0.0,0.0,,,0.54541445,1
18080,tertiary,55.963446693545166,4,,6,9.254088383308887e-05,0.0,0.0,,,0.75548345,1
18081,service,43.23163421457602,2,,0,0.0,0.0,0.0,,,0.53542286,1
18082,service,18.512509139277032,2,,3,0.0,0.0,0.0,,,0.5799367,1
18083,service,53.907164465407405,2,,0,0.0,0.0,0.0,,,0.5317878,1
18084,service,23.614904686751792,2,,2,0.0,0.0,0.0,,,0.5497086,1
18085,service,32.56140980194687,2,,2,0.0,0.0,0.0,,,0.5721616,1
18086,service,68.41439252165648,2,,2,0.0,2345.664281,0.00594,0.011255231859596348,0.0,0.56466454,1
18087,service,195.57532891186332,3,,4,0.0,0.0,0.0,,,0.56214565,1
18088,service,208.98205156964036,7,,1,0.0,0.0,0.0,,,0.6163894,1
18089,service,125.15661769313677,5,,1,0.0,0.0,0.0,,,0.6220463,1
18090,service,53.43596948907266,2,,2,0.0,0.0,0.0,,,0.5497086,1
18091,service,47.24545850365874,2,,0,0.0,0.0,0.0,,,0.5340577,1
18092,tertiary,54.4021385240968,3,,5,3.552673005770777e-05,0.0,0.0,,,0.7524447,1
18093,service,19.356780366095713,2,,0,0.0,0.0,0.0,,,0.5435052,1
18094,residential,76.73254529608788,2,,7,3.877930303167185e-06,0.0,0.0,,,0.5547722,1
18095,service,206.6022185290249,9,,3,0.0,0.0,0.0,,,0.7920139,1
18096,residential,76.46086828391407,2,,6,2.394254675916969e-06,0.0,0.0,,,0.5603808,1
18097,service,43.113566062978585,2,,0,0.0,0.0,0.0,,,0.535463,1
18098,tertiary,14.49223768983302,2,,5,1.0061975771226405e-05,0.0,0.0,,,0.7794702,1
18099,service,18.99105769460218,2,,0,0.0,0.0,0.0,,,0.5436285,1
18100,tertiary,50.07928956761316,3,,6,0.00012649812198777517,0.0,0.0,,,0.7793431,1
18101,tertiary,50.87343141269674,4,,5,3.442529266883697e-05,0.0,0.0,,,0.7693626,1
18102,service,66.10092471801251,2,,1,0.0,0.0,0.0,,,0.6243211,1
18103,service,91.81503714178078,3,,0,0.0,0.0,0.0,,,0.5567269,1
18104,service,75.79044599011453,2,,0,0.0,0.0,0.0,,,0.52429533,1
18105,tertiary,250.00486462071112,4,,5,1.0742985900000141e-05,0.0,0.0,,,0.5857477,1
18106,service,86.75792542472729,2,,1,0.0,0.0,0.0,,,0.6220463,1
18107,service,224.1302251664834,8,,1,0.0,0.0,0.0,,,0.6243211,1
18108,tertiary,254.14739942943194,4,,5,2.1133628708790638e-05,0.0,0.0,,,0.5869887,1
18109,service,75.74967309728297,2,,0,0.0,0.0,0.0,,,0.5243093,1
18110,service,31.98448775918836,3,,5,0.0,3922.235613,0.073371,0.018820114877420097,0.0,0.45852914,0
18111,service,193.4038092219979,4,,3,0.0,0.0,0.0,,,0.5585896,1
18112,service,84.64059597186062,2,,1,0.0,0.0,0.0,,,0.5095679,1
18113,service,85.64868964081512,2,,0,0.0,0.0,0.0,,,0.2546793,0
18114,service,691.494459413994,17,,4,0.0,0.0,0.0,,,0.41721863,0
18115,service,3.6793354374780938,2,,3,0.0,0.0,0.0,,,0.3957991,0
18116,service,5.628249557013153,2,,3,0.0,0.0,0.0,,,0.3957991,0
18117,service,30.45830346871844,3,,3,0.0,0.0,0.0,,,0.39579916,0
18118,service,18.939025780560815,2,,4,0.0,0.0,0.0,,,0.41721863,0
18119,service,4.596507706895513,2,,3,0.0,0.0,0.0,,,0.41202155,0
18120,service,84.61773998661302,2,,2,0.0,0.0,0.0,,,0.40904507,0
18121,service,53.227029490778555,2,,3,0.0,0.0,0.0,,,0.50473946,1
18122,residential,8.507924800821243,2,,5,0.0,0.0,0.0,,,0.503237,1
18123,tertiary,13.290497702157381,2,,6,1.523550973884551e-05,0.0,0.0,,,0.78535634,1
18124,service,165.7246997641226,4,,2,0.0,0.0,0.0,,,0.6349874,1
18125,tertiary,47.047264670727074,3,,6,0.00016538583184204966,0.0,0.0,,,0.7713687,1
18126,service,137.86232477285927,2,,0,0.0,19931.344542,0.049955,0.09563683341678945,1.0,0.50865024,1
18127,service,18.245317859654026,2,,5,1.6890001322710946e-05,0.0,0.0,,,0.70437384,1
18128,service,271.46006773166346,6,,3,0.0,0.0,0.0,,,0.7461094,1
18129,service,44.52088985673693,2,,2,0.0,0.0,0.0,,,0.6349875,1
18130,service,39.214760355349355,2,,3,0.0,0.0,0.0,,,0.76913947,1
18131,service,27.87087291634688,2,,1,0.0,0.0,0.0,,,0.26097843,0
18132,service,108.38465855968613,2,,0,0.0,0.0,0.0,,,0.23914513,0
18133,service,50.52145490014931,2,,1,0.0,0.0,0.0,,,0.26097843,0
18134,service,108.46261539044674,2,,0,0.0,0.0,0.0,,,0.23912472,0
18135,service,132.04826234137929,3,,3,0.0,0.0,0.0,,,0.30349702,0
18136,service,26.924542789478355,2,,0,0.0,0.0,0.0,,,0.26105782,0
18137,service,2.7192989438945583,2,,3,0.0,0.0,0.0,,,0.30349708,0
18138,service,168.83622467205328,3,,0,0.0,0.0,0.0,,,0.26896405,0
18139,service,87.86560433807973,3,,0,0.0,0.0,0.0,,,0.27879727,0
18140,service,28.10121389741136,2,,0,0.0,0.0,0.0,,,0.26073396,0
18141,service,70.32495643988743,4,,0,0.0,0.0,0.0,,,0.32421356,0
18142,service,108.54604050734457,2,,3,0.0,0.0,0.0,,,0.42936304,0
18143,service,40.15408118983919,2,,0,0.0,0.0,0.0,,,0.25742567,0
18144,service,48.18329624310009,2,,0,0.0,0.0,0.0,,,0.25523373,0
